ID, RT,mass,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal
34,11.14433333,521.3492,5039.063411,6.54E-06,6.45E-06,4531.772315,3272.072427,2381.590754,5.63E-06,6.25E-06,4321.054977,7.18E-06,6.00E-06,6.24E-06,4259.860688,6.23E-06,2906.588321,6.32E-06,4071.528155,4218.133635,4165.67341,4453.15593,3912.957661,3558.142617,6.15E-06,6.34E-06,4507.878429,7.57E-06,5299.756751,6.99E-06,6.43E-06,4369.833601,4727.213685,3170.539446,5797.870313,5.39E-06,7814.203884,5124.936823,6205.806046,5.79E-06,5.16E-06,6.21E-06,6.30E-06,6159.165054,5954.294209,6001.96897,6335.323105,4911.278162,5169.932312,6987.593016,7219.396706,5.63E-06,6733.657137,5.47E-06,3971.056502,9220.139364,5.21E-06,6326.44493,6.09E-06,6.14E-06,4795.983007,6.36E-06,6312.055599,5913.703723
35,13.11788333,771.5719,3463.30894,3285.42945,2971.259162,3157.339205,3475.880714,7832.418227,4195.600359,3885.481675,9306.566402,3435.238143,4090.147428,3927.345789,4700.533697,5701.972496,6618.375152,9147.145536,5092.631252,4028.976394,3942.465091,6548.08263,5468.650525,4755.07449,4873.709352,1904.067213,5180.336581,4368.866951,3803.79792,4182.948163,4703.104253,4915.334322,7367.229196,5.02E-06,5.02E-06,2891.26764,5.75E-06,6.18E-06,5.07E-06,4033.973638,3856.308086,3859.659186,3393.924387,5.48E-06,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,6.33E-06,5.76E-06,3751.355481,5.71E-06,3122.315802,5.95E-06,5.60E-06,4931.962547,6.72E-06,3165.277143,3547.896634,5.66E-06,3404.073035,6.52E-06,5.87E-06
36,5.9403,634.3785,16806.46381,835.787768,1214.126611,1223.14306,1239.91543,27132.58307,1378.67374,1381.637875,1898.93116,623.5652011,647.4502008,1005.609235,774.0514827,2353.307899,2942.606817,3277.031281,2218.495143,1242.352215,828.7365603,3262.996775,1866.425699,1335.577259,1267.890266,1120.768745,869.4655377,868.910114,645.7652122,750.1588479,1072.892487,980.2313447,1305.54068,4461.325103,3577.750682,726.530472,4107.870834,4622.444005,4470.929889,1094.800649,934.3330317,1011.791379,868.6342244,5669.452757,3930.727188,4542.605567,5061.863051,4489.405849,3455.058327,4679.883296,3748.795717,855.2838038,4219.261853,750.7829544,5080.517723,4023.969646,1119.239642,4193.960041,685.4897411,859.8077721,3875.008877,822.1906702,5968.6078,3611.621779
37,12.6608,713.5298,4023.284121,3863.224758,3419.042265,3636.128627,3894.496488,9043.449182,4834.166956,4216.054853,6.03E-06,3987.76803,4584.700364,4341.748235,5332.69897,6317.01874,7426.980668,10459.20426,5687.236739,4479.716883,4446.859591,6.06E-06,6275.989966,5534.464936,5677.670212,2054.350439,7.31E-06,4890.316011,4248.07991,4662.842931,5172.09164,5504.777971,6.72E-06,5.02E-06,5.02E-06,3204.0189,5.75E-06,6.18E-06,5.07E-06,4619.106689,4228.714103,4285.418688,3688.317168,5.48E-06,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,6.33E-06,5.76E-06,4169.91577,5.71E-06,3533.970178,5.95E-06,5.60E-06,5761.170034,6.72E-06,3404.760084,3877.280067,5.66E-06,3551.141182,6.52E-06,5.87E-06
38,10.5268,543.3333,1278.962946,3653.021342,2461.060128,2262.97925,1531.078292,2427.131723,2320.341295,3058.138053,1069.684185,2554.022693,3352.426459,2853.355202,1734.109331,2987.390239,1086.80569,2910.312231,2677.229327,2436.644643,2346.599251,2441.047,2413.963397,3185.865829,2984.770845,1896.805172,1810.56586,2649.790389,3361.46856,4053.058019,2557.577042,2005.049633,1667.307633,1256.740488,1699.379096,3240.543045,2439.209948,2515.922826,3142.116926,3548.831936,4512.456875,3580.844314,3656.159245,2820.577797,2972.933495,2975.059231,4077.211675,3392.708408,3873.64382,2722.977498,3264.867795,4640.919896,3658.775667,2281.945855,3127.118297,5023.524528,3267.655658,2556.539363,2262.110384,3131.537154,2478.477774,3648.521416,1983.697052,2832.818428
39,4.739733333,282.1677,852.7299475,64.26829945,83.76334568,105.6652683,433.2678259,1191.869573,104.1288769,86.91560519,192.8946006,170.3907704,225.3252765,83.73314276,81.8703399,595.8701165,692.8922903,716.2049067,435.6183971,272.6608783,329.3041005,627.2406386,464.4281836,231.8052293,407.2792397,595.8346304,320.5771691,261.9496448,251.142579,166.2329901,317.1255284,292.6569564,409.1896587,48.20342381,10467.40154,248.3938808,5.75E-06,13484.27329,60.79757498,304.4446138,279.0579744,327.5819368,263.9863429,58.62572881,6328.139023,59.31302864,15155.03596,7141.223164,10375.89887,7203.032607,10986.88627,264.1236524,13176.55364,217.8054074,5.95E-06,8.086458021,351.5113315,12815.39115,238.5795451,262.0553383,6326.382749,203.6951296,14.14128051,10750.46181
40,10.51385,464.3347,3309.213606,3144.015299,2829.707587,2999.875336,3275.415122,6473.137288,4098.920248,3778.312544,8789.892906,3317.243704,3818.451703,3380.817571,4295.557841,4698.795466,5483.543828,7577.473749,4324.266548,3674.000198,3594.728401,5313.917189,5166.189274,4533.145622,4715.027513,1785.630337,4638.494433,3852.8475,3416.103342,3999.462766,4284.822661,4422.563984,6408.814775,5.02E-06,5.02E-06,2420.649027,5.75E-06,6.18E-06,5.07E-06,3683.802105,3520.788823,3563.724205,2928.291146,5.48E-06,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,6.33E-06,5.76E-06,3343.994493,5.71E-06,2908.123611,5.95E-06,5.60E-06,4545.054711,6.72E-06,2767.598717,3274.299074,5.66E-06,2988.872671,6.52E-06,5.87E-06
41,14.19968333,1137.8369,154.7790291,2684.356635,93.27163364,9.20E-06,6.79E-06,5592.781361,105.6864698,6.25E-06,10025.32973,4099.652744,5472.496076,1867.984846,7.01E-06,125.0444199,4120.384458,6486.197183,3147.267029,6513.119534,2759.044126,3619.17997,4209.997309,9404.28427,8714.032276,14076.26105,1389.582049,4817.508082,145.4042006,6866.35715,3678.258396,2269.693427,8377.948127,5.02E-06,5.02E-06,5.39E-06,83.05553147,56.23188193,2983.303472,159.5897862,4316.908627,1917.697481,484.1619823,72.3382793,96.03096088,5.64E-06,5.66E-06,6.23E-06,5.64E-06,150.8487803,91.86112478,4272.985582,128.3233252,211.9071697,1288.765295,2328.566853,5382.902588,54.79448024,1563.602977,4276.256995,5.66E-06,2204.869039,138.5512607,101.4769961
42,11.1032,539.4039,2780.664893,2811.452538,2497.563348,2694.085977,2799.327186,6367.003457,3472.124832,3123.440399,7834.483568,2826.647051,3308.254996,3099.182061,3785.976045,4253.180377,4879.185328,6798.91312,3711.427294,3203.826522,3246.419849,4858.629558,4460.03423,3993.507038,4036.269959,1482.745314,4195.123133,3532.266716,3115.085729,3389.365396,3729.333344,3952.685132,5823.569072,5.02E-06,5.02E-06,2366.504933,5.75E-06,6.18E-06,5.07E-06,3241.048014,2957.958882,3091.289511,2524.861164,5.48E-06,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,6.33E-06,5.76E-06,2882.354559,38.28577238,2449.53933,5.95E-06,5.60E-06,3895.085168,6.72E-06,2430.304459,2704.911998,5.66E-06,2541.032552,6.52E-06,5.87E-06
43,10.62615,425.3512,2397.534302,1869.836343,1451.859279,2812.99331,2690.69894,3568.603213,1456.397171,1528.28924,4210.263524,3596.413492,2081.318024,3876.804606,3467.581079,2209.743843,2636.605083,1785.997862,2259.810664,2986.409181,2735.510876,1923.286395,2387.512371,1851.274147,1987.148138,1089.382976,3208.669873,1489.111135,2082.711625,1983.965875,2287.124553,1689.245975,3053.773537,1563.622172,2276.279694,2310.802596,2691.556802,2441.484724,2532.385416,2440.382561,1680.352678,1767.171481,3548.407564,1949.006366,3008.863166,2775.348796,2121.739601,2104.675293,1055.35498,2402.118232,2196.562073,2370.461901,1727.031342,1213.81462,1354.894817,2932.267912,1850.022357,2465.426641,1696.310584,3388.197086,1765.161682,4174.775707,1918.416858,1954.194503
44,11.90063333,278.1521,2579.641831,2018.392135,2352.97419,3663.57942,2451.564535,3207.883674,1821.418159,2041.953981,2110.043636,2675.231655,2081.248784,2366.3546,2456.841585,2118.967411,1866.141059,1819.340408,2342.11978,2297.263027,2533.494671,2113.295526,2820.046744,2498.037484,2066.502709,2183.360665,2487.364836,2705.507851,3292.379355,2615.650276,2373.733047,2867.380763,1307.530162,2887.747533,1500.54469,789.3930967,2162.900095,2095.448478,1584.569769,1898.293221,1565.984902,2150.499149,2140.802061,1686.95628,1968.083814,1758.983519,1769.368329,1902.113624,1691.568191,2089.337456,1705.156109,1780.415938,1946.243295,890.9159312,1949.162518,1762.483488,1583.26986,2086.872461,2060.915785,2092.974404,1850.981538,2509.19151,2095.005575,2053.8862
45,11.06548333,545.3493,6.85E-06,2507.919896,2139.865907,1998.916004,1821.930919,7.13E-06,1564.457479,3386.636681,1488.316331,2469.067549,3287.535116,2010.020578,1664.7009,3371.89024,1403.3509,2763.977237,2083.21949,1536.955089,2465.615392,3065.186354,7.48E-06,1974.671781,2361.025851,2122.974317,2379.092605,2797.803373,2637.268322,3851.276216,1683.645909,1931.628044,1799.687327,1485.335322,1906.543431,3209.246835,1881.947374,1756.900107,2580.626977,2021.309669,2237.199884,2487.334001,3994.824384,2417.318117,4575.33822,5.64E-06,3295.471836,2654.108485,3162.356319,2382.02183,1951.460794,3474.122123,2844.635868,2283.452783,2020.895194,2753.897674,2385.968777,1709.294639,1491.336824,2427.707289,3237.410205,2142.457345,1556.045413,1734.1512
46,6.035266667,678.4051,15565.63501,978.0698309,1363.690026,1377.053626,1299.581513,25435.9856,1521.516988,1582.456327,1912.238209,574.2986155,626.4800519,1067.487104,645.9300508,2259.384631,2855.432729,3128.317552,2302.733938,1428.274367,810.568779,2933.432307,1911.769832,1503.710156,1515.368242,1141.19652,1024.532207,987.0952054,693.4505475,760.7730288,1098.952927,989.9691559,1390.294763,2349.523205,1867.700902,801.3959275,2105.359438,2392.399154,2342.728086,1166.686683,963.7116895,1031.106894,857.37375,3005.998049,2034.381044,2339.159738,2589.860008,2273.979377,1865.133538,2005.092487,1975.225873,824.0478051,2270.000974,780.6127872,2679.072244,2106.874694,1283.107974,2124.201323,715.0026723,892.0743943,2056.402039,799.8832246,3068.876708,1876.103043
47,6.384266667,1237.4891,864.2125963,1210.601765,2687.390416,5711.589664,861.7090237,7.13E-06,2509.764074,2008.552304,51.78831281,2910.587046,3091.413984,999.866938,3679.352264,2860.313756,978.5398161,3304.311922,1406.703105,2049.299566,4108.000512,2022.520871,2478.947372,3311.090241,2993.637028,858.1980918,2990.88286,3853.831045,2344.917414,5578.021542,1977.510329,1903.937714,3675.917411,749.8224613,1223.282089,2827.163288,833.8109821,404.6096813,2234.716376,1540.882308,84.08262347,2310.019221,1655.146412,3055.729667,1648.487522,2331.179957,5157.715279,3612.853426,3426.960251,2967.458974,2142.899594,2415.670716,2802.994887,3021.038586,2432.284302,2940.00705,2235.207716,755.2010008,1251.798501,662.0377335,1716.097862,796.6996965,1368.831945,2306.148202
48,0.756166667,136.0381,3914.933531,2137.236687,3142.652446,3738.782062,5093.274902,4542.194595,2210.507362,3005.410872,3086.300427,7.18E-06,6.00E-06,3146.325154,2135.318044,1305.635932,3390.86632,6.32E-06,5155.975137,4264.601019,7.04E-06,2399.016874,3953.032459,2115.865821,1582.542962,2470.890657,7.31E-06,7.57E-06,2631.028252,6.99E-06,2895.042176,4225.221095,6.72E-06,2797.020553,2442.239106,1971.121843,3004.92363,2077.43224,1924.255765,2904.327381,3308.75757,2853.927267,3491.349739,1542.29872,2296.672039,2016.410543,1654.817754,1591.358587,1331.391623,1650.579235,1421.829527,5.63E-06,5.71E-06,1960.059446,2530.569428,2417.021819,2494.638382,6.72E-06,2836.642582,1969.944123,1703.691387,1864.341213,2123.297021,1939.755607
49,1.107133333,203.1159,1617.006767,1925.626863,1688.393144,2700.28625,2003.685226,1637.256179,1478.080624,1313.637756,1583.991761,1619.261483,2048.541163,2432.226385,2381.694916,2477.381133,1289.68124,1853.84153,1486.973974,2207.308533,2813.303895,1630.873361,1344.09587,2289.915471,1834.970961,556.0490967,2450.744625,1479.929838,1150.378983,2000.201816,1499.198221,1948.820573,1562.778808,2154.038726,1813.938987,1989.972657,1755.260241,3008.822638,2911.860405,2049.133088,2676.35439,1859.668964,3466.395068,1872.011768,2590.994181,3735.145813,1729.050964,2130.726162,1226.686417,1892.167968,1713.476175,2075.917671,1093.208029,1565.032882,1926.722196,2638.7285,2247.369905,1904.069328,2007.558949,2082.288351,1777.769078,2817.737426,1597.806584,1719.459506
50,13.74138333,1096.8216,2602.146782,6.54E-06,6.45E-06,9.20E-06,6.79E-06,7.13E-06,5.63E-06,1854.222157,7225.902301,3459.027413,6.00E-06,2413.506468,7.01E-06,2909.267197,5.84E-06,6.32E-06,6.71E-06,5529.801265,7619.794859,2686.578094,7566.752102,7.03E-06,6476.893801,10253.77345,4021.73717,7.57E-06,3958.469207,4837.622372,6.43E-06,5662.066766,6199.331369,2629.671474,2305.852354,5.39E-06,2216.272835,6.18E-06,1691.138207,3849.969775,3745.010066,6.21E-06,6.30E-06,5.48E-06,1577.046085,1864.109238,5.66E-06,6.23E-06,1092.691668,6.33E-06,5.76E-06,5.63E-06,5.71E-06,2470.780719,1534.831806,5.60E-06,4498.760117,989.3348625,6.09E-06,17.18521859,5.66E-06,2077.5305,6.52E-06,5.87E-06
51,14.68255,1212.9054,6.85E-06,6.54E-06,1504.379927,1044.241984,6.79E-06,7.13E-06,2040.318477,6.25E-06,6.03E-06,3645.355878,4317.060349,6.24E-06,649.4544325,3099.793763,3329.056177,5623.112139,6.71E-06,6169.253097,7.04E-06,6.06E-06,9514.0538,8475.875608,7292.152738,12772.95836,4149.539799,3442.148336,8.35E-06,6.99E-06,6.43E-06,5989.909647,6673.846243,2144.47771,5.02E-06,4223.134582,1457.689538,6.18E-06,1402.451356,3860.112655,5.16E-06,6.21E-06,6.30E-06,5.48E-06,5.59E-06,2006.661473,5.66E-06,1293.025344,1124.528311,6.33E-06,1032.310682,2981.002724,1640.504001,2827.585874,1284.78027,1623.062823,4287.853335,6.72E-06,6.09E-06,3423.883108,5.66E-06,2649.199588,1731.188823,5.87E-06
52,9.755316667,375.2525,1598.329544,2316.663321,1922.787293,2719.429085,1858.037877,2191.256927,1621.306856,2086.293359,1741.416735,2116.368696,1766.190336,1415.089461,2207.54217,1834.16202,1716.851875,2168.572838,2115.769817,1865.920789,2373.818688,1577.921731,1817.029796,2082.023755,1835.499141,1755.523014,2248.612202,2476.506573,2988.181968,2403.586032,1789.62154,2124.197652,2058.659128,1425.495632,1518.116105,1727.752887,1495.355353,1612.832378,1401.831905,1808.450362,1521.044715,1903.517708,2094.314864,1852.96832,1637.47083,1556.096189,1535.879184,1965.053851,1939.109897,1647.955327,1760.534701,1634.146463,1760.075877,1688.919649,1541.190514,1349.933854,1426.490222,1791.952966,2007.320099,1917.950656,1622.7748,2299.785779,2326.213164,1756.902525
53,6.516816667,1352.7797,1997.26426,472.6431963,2291.277681,2240.858339,4040.096957,3576.331498,2844.253969,2829.736502,6555.386562,450.6823199,1492.709098,1989.466479,2310.140996,5624.205207,7338.123504,6162.277588,5902.400134,3613.211997,7.04E-06,7797.152938,5426.797818,3582.190233,3407.122423,6.34E-06,1993.142316,1806.775108,1480.423484,1744.938381,2669.507067,1078.024527,3356.273158,5.02E-06,5.02E-06,2012.815825,5.75E-06,6.18E-06,5.07E-06,3407.074146,3337.090556,2918.485639,2568.885677,5.48E-06,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,6.33E-06,5.76E-06,586.4733262,5.71E-06,2167.931018,5.95E-06,5.60E-06,2737.976582,6.72E-06,2366.896696,938.0891867,5.66E-06,2440.881458,6.52E-06,5.87E-06
54,8.0398,978.7211,1662.083259,2875.358225,1814.297285,1454.010706,2067.78423,920.2440237,1612.206883,1935.885472,1181.253105,1539.228249,2137.270634,2425.624036,2351.076525,1831.67662,1609.077628,2499.479422,2007.079607,2242.556695,3781.6159,2135.186044,2154.999541,2447.17341,3371.804588,1615.894925,7.31E-06,3199.725846,8.35E-06,1421.362335,1648.699067,2267.097808,1143.33701,2318.773809,2567.560005,2711.212378,2314.194046,1438.398572,1695.554841,1988.761775,1834.831646,2350.09801,2355.523275,2533.82322,2505.901718,3517.844009,3331.354671,1967.44253,2519.196181,3193.079503,1533.002228,720.3136726,1633.973252,1758.694766,1834.291455,1228.554351,1959.308505,1544.420755,6.09E-06,3070.861137,1581.710651,1773.611955,1670.748489,1309.736823
55,6.473666667,1308.7533,1718.809838,1524.037335,1932.224065,1847.806962,3984.296568,3451.773772,853.6889609,2406.955667,6180.550094,1383.148038,1467.563759,647.4988492,2114.015095,5713.584149,7868.597787,6917.407724,5832.903573,3669.769885,1480.934473,7788.679678,5596.913252,3511.44675,3287.399338,1110.545837,1859.75129,1904.787164,8.35E-06,1698.364223,2738.128422,2821.913495,3093.719385,5.02E-06,5.02E-06,1938.525722,5.75E-06,6.18E-06,5.07E-06,1064.745037,3301.16802,2820.506772,2556.127398,5.48E-06,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,6.33E-06,5.76E-06,2262.213381,5.71E-06,2199.967667,5.95E-06,5.60E-06,3344.289625,6.72E-06,1946.030014,2901.234401,5.66E-06,2348.699218,6.52E-06,5.87E-06
56,1.10095,149.051,3017.489427,6.54E-06,3301.264895,3904.051265,6.79E-06,2312.623596,1862.8436,6.25E-06,6.03E-06,3005.404623,6.00E-06,3261.921848,7.01E-06,2012.576619,5.84E-06,2348.874272,3093.436359,3172.460382,7.04E-06,2421.844553,3525.528675,156.0962757,6.15E-06,3148.010797,3104.631173,7.57E-06,2465.002491,6.99E-06,3194.838672,3113.063369,6.72E-06,5.02E-06,5.02E-06,2210.497266,2150.994306,3048.659684,2490.556039,5.79E-06,2162.571193,3032.572231,3079.271992,5.48E-06,2809.524419,2529.477851,2698.410352,2021.646065,2638.359442,2618.808103,2077.511125,2324.932805,2248.058999,2931.292151,2308.692284,2461.038899,2273.521769,2316.090193,2722.401231,3345.008332,2346.570231,2635.28032,2031.151943,2625.644356
57,10.60968333,477.2862,1976.331125,1998.950046,2812.692081,1604.944923,1622.826863,7.13E-06,2185.558621,2733.132798,1439.089024,2287.344138,3007.337676,1789.271258,1973.123027,2089.640001,1712.322456,3133.199366,1245.271665,2044.629707,2126.781837,1332.485281,7.48E-06,1600.684904,2473.333852,1810.579068,5066.359756,3254.331319,3525.712041,2047.278089,1907.014862,2308.816896,1906.332543,1963.921229,2329.651771,1875.909557,2276.581552,1267.933081,1786.692152,1811.933222,871.6027914,1565.205509,1918.269609,1456.823261,1950.102047,1439.874869,1166.366507,1101.558782,1478.291153,1781.719497,1921.2829,2127.966083,2147.252985,2220.927084,1306.763318,1960.115923,1750.64306,960.2827419,2033.526812,2013.005536,2167.949599,790.6660337,1647.444204,1973.368094
58,11.6141,507.3694,2616.436368,3041.278802,1123.270917,3080.570034,953.47186,1616.280775,1911.902671,2960.664861,2913.619133,1668.715816,1147.655686,3036.249334,1008.616556,1205.534428,1625.6886,798.4227262,1757.722712,2432.962069,1163.953237,1923.087265,1647.525189,1740.862383,1036.820747,2402.685525,1927.898462,2251.311981,1098.627102,1310.651012,30.91555734,2516.216423,1766.411437,5.02E-06,1391.317083,1827.852259,1944.352098,1659.795823,17.84731269,1892.58215,1393.904836,1052.189521,3574.956479,2086.394153,2310.066108,3683.665449,3418.059697,1321.347337,2325.29754,1934.449974,5.76E-06,969.0145082,2882.526247,1890.39934,2129.437489,5.60E-06,2399.010275,3548.49031,1341.913895,3839.49638,1137.182336,1333.271992,2964.79553,1349.887744
59,4.839766667,121.089,6.85E-06,6.54E-06,6.45E-06,3841.767607,2227.891418,3774.257455,1990.188883,2778.339712,963.4669541,3210.410065,2999.401329,6.24E-06,7.01E-06,3258.560317,5.84E-06,3236.141405,3081.266192,3052.773011,7.04E-06,6.06E-06,4301.261226,1164.62168,3606.09625,3486.901482,7.31E-06,7.57E-06,3883.062454,3260.4974,2188.068422,1108.64126,3153.923674,1855.808031,1685.384909,2934.893721,1422.726142,2100.63967,1583.087207,2738.32894,5.16E-06,3027.022553,6.30E-06,1826.341367,1856.877551,1869.359998,1839.524064,2122.767207,5.64E-06,2267.207362,1875.706291,2908.796803,1933.503139,1849.775528,1841.415202,1870.613057,5.21E-06,2187.430216,2863.631505,6.14E-06,265.2515752,2114.492248,2119.345146,1872.817946
60,6.561466667,1396.8062,1945.710585,1526.726236,2322.236833,2256.077374,4117.678955,3745.296833,5.63E-06,2624.546601,6393.611652,7.18E-06,1428.075951,2138.730515,2108.51792,4880.585238,7290.327678,5947.364898,4608.2969,3469.615524,7.04E-06,6437.923433,5409.093528,3524.987048,3375.589328,2870.916358,1976.042003,1785.68671,8.35E-06,6.99E-06,2801.650606,2745.813826,3050.116617,5.02E-06,5.02E-06,5.39E-06,5.75E-06,6.18E-06,5.07E-06,3112.963926,3175.376725,2793.179205,2548.133724,5.48E-06,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,6.33E-06,5.76E-06,2293.322411,5.71E-06,2026.77508,5.95E-06,5.60E-06,5.21E-06,6.72E-06,2171.973483,2788.274375,5.66E-06,6.36E-06,6.52E-06,5.87E-06
61,11.02643333,533.2834,2063.88647,2040.090243,1824.85775,2430.259091,1858.694409,1620.036841,1768.734292,2014.746476,1748.777108,2222.397976,1844.615221,1843.591369,1938.317876,1872.674715,1729.650029,1805.769858,1860.30447,1939.334717,1873.397737,1361.016378,2097.829527,1958.750498,1770.253515,1835.33389,2011.804094,2171.949684,2305.559063,2084.938715,2103.363195,2269.926436,1863.883387,1300.77039,1667.752651,1841.804704,1835.771194,1897.40792,1552.278818,1787.349226,1674.44301,2013.335332,2026.133588,1643.33541,1512.747256,1806.750279,1636.331199,1890.682686,1724.754304,1823.069477,1863.7625,1857.942759,1798.043022,1608.70524,1796.600573,1688.23231,1602.796535,6.72E-06,1933.64159,1305.632575,1711.553809,2082.518087,1389.381306,1844.094552
